id;title;author;author_id;publisher;publisher_id;date;pubPlace;pubPlace_id;pages;stamp
Moreau3152_GBOOKS;Relation des avantages remportés par l'armée de monseigneur le Prince sur les troupes de monsieur le comte d'Harcourt.;;;La Court (De), Guillaume;isni:0000000121290076;1651;Bordeaux;geonames:3031582;8;False
Moreau342_GBOOKS;Arrêt de la cour de parlement de Provence contre les perturbateurs du repos et tranquillité publique.;;isni:0000000121732655;;;1649;Aix-en-Provence;geonames:3038354;8;True
Moreau3suppl5_GBOOKS;Altra relatione della morte barbara e crudele del re d'Inghilterra, e con maggiore distintione di particolarità trovate più vere, e con notitia della risolutione della Scotia e Irlandia.;;;Ferrofino, Francesco;isni:0000000000579981;1649;Torino;geonames:3165524;8;True
M15259_MAZ;Arrest de la cour de parlement de Bourdeax [sic]. Du quinziesme jour de juin 1649. Portant cassation de l'arrest du dix-huictiesme de mars 1649. donné par la Cour des aydes.;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1649;Bordeaux;geonames:6455058;7;False
Labadie66_MAZ;ARREST de la Cour de Parlement de Bourdeaux;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1649;Bordeaux;geonames:6455058;4;True
Labadie58_MAZ;ARREST de la Cour de Parlement de Bourdeaux;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1649;Bordeaux;geonames:6455058;7;True
Labadie63_MAZ;ARREST de la Cour de Parlement de Bourdeaux;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1649;Bordeaux;geonames:6455058;4;True
Moreau929_GBOOKS;Déclaration du roi, portant interdiction du parlement de Bourdeaux, donnée à Compiègne, le 12 juillet 1649.;De Bourbon, Louis;isni:0000000121209573;;;1649;Bordeaux;geonames:6455058;15;True
Moreau2360_MAZ;Manifeste de la ville d'Aix sur les mouvements de cette province.;;;;;1649;Bordeaux;geonames:6455058;7;True
Moreau182_MAZ;Arrêt de la cour de parlement de Bordeaux, portant que les maîtres boulangers de la présente ville achèteront des blés, pour faire magasin et les convertir en farines , pour les nécessités du public.;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1650;Bordeaux;geonames:6455058;4;True
Moreau180_MAZ;Arrêt de la cour de parlement de Bordeaux , portant que le roi sera très-humblement supplié d'agréer que madame la princesse de Condé et monsieur le duc d'Anguien (sic), son fils, demeureront en la présente ville, sous sa sauvegarde et de sa justice, avec le registre y mentionné.;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1650;Bordeaux;geonames:6455058;8;False
Moreau181_MAZ;Arrêt de la cour de parlement de Bordeaux, portant que le sieur duc d’Épernon, le chevalier de La Valette, son frère, et leurs adhérans (sic) sont déclarés infracteurs de la paix, perturbateurs du repos publie, ennemis du roi et de son État.;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1650;Bordeaux;geonames:6455058;8;False
Moreau902_GBOOKS;Déclaration du roi, accordée à son parlement et ville de Bordeaux, du 1er octobre 1650, portant amnistie générale de ce qui a été fait depuis la dernière déclaration de Sa Majesté, du 26 décembre 1649, enregistrée en ladite cour le 7 janvier 1650, ensemble les Propositions de monseigneur le duc d’Orléans, registres du parlement de Paris, lettres de Sadite Majesté, portant approbation d'iceux et révocation de M. le duc d'Épernon du gouvernement de Guyenne, avec l'Arrêt d'enregistrement et de publication.;De Bourbon, Louis;isni:0000000121209573;Mongiron Milanges, J.;isni:0000000121390552;1650;Bordeaux;geonames:6455058;12;False
Moreau1suppl143_MAZ;Lettre de la cour de parlement de Bourdeaux escrite à la cour de parlement de Paris;;isni:0000000119572170;;;1650;Bordeaux;geonames:6455058;4;True
Moreau4045_GBOOKS;Vœu (le) des bons Bordelois fait à monseigneur le prince de Condé, gouverneur de Guyenne.;;;Preuveray, François;isni:0000000121259642;1651;Bordeaux;geonames:6455058;8;True
Moreau3977_GBOOKS;Véritables raisons de l'union du Parlement de Bordeaux avec monsieur le Prince, adressées au roi.;;isni:0000000119572170;Court (de La), Guillaume;isni:0000000121290076;1651;Bordeaux;geonames:6455058;15;True
Moreau2123_GBOOKS;Lettre du Parlement de Bordeaux écrite à M. le duc d 'Orléans, avec la lettre circulaire envoyée à tous les parlements de France.;;isni:0000000119572170;Mongiron Millange, Jacques;isni:0000000121390552;1651;Bordeaux;geonames:6455058;4;True
Moreau194_MAZ;Arrêt de la cour de parlement de Bordeaux, portant que très-humbles et itératives remontrances seront faites au roi sur le sujet de la retraite de monsieur le prince et des affaires présentes, avec les remontrances faites en conséquence dudit arrêt.;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1651;Bordeaux;geonames:6455058;30;True
Moreau190_MAZ;Arrêt de la cour de parlement de Bordeaux, portant qu’il sera informé contre ceux qui font des brigues, pratiques et menées, pour le rétablissement du duc d’Épernon dans le gouvernement de Guyenne.;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1651;Bordeaux;geonames:6455058;8;True
Labadie88_MAZ;ARREST de la Cour de Parlement de Bourdeaux;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1651;Bordeaux;geonames:6455058;4;False
Labadie90_MAZ;ARREST de la Cour de Parlement de Bourdeaux;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1651;Bordeaux;geonames:6455058;6;True
Labadie267_MAZ;LETTRES PATENTES du Roy, contenant provision à Monseigneur le Prince du Gouvernement de Guyenne, & prestation de son serment de fidélité, fait en qualité de Gouverneur de la dite Province, entre les mains de Sa Majesté;;isni:0000000119572170;Mongiron Millanges, Jacques;isni:0000000121390552;1651;Bordeaux;geonames:6455058;11;True
Labadie243_MAZ;LETTRE de Monsieur le Prince à Son Altesse Royale;Condé, Louis de Bourbon;isni:0000000121209573;Mongiron Millanges, Jacques;isni:0000000121390552;1651;Bordeaux;geonames:6455058;8;True
Moreau1643_GBOOKS;Histoire des mouvements de Bourdeaux. Premier tome.;Fonteneil, Jacques;isni:0000000393482485;Mongiron-Millanges, Jacques;isni:0000000121390552;1651;Bordeaux;geonames:6455058;456;False
Labadie316_MAZ;REMERCIEMENT des Bourdelois au Roy;Lartigue, Pierre de;;;;1651;Bordeaux;geonames:6455058;7;True
Labadie335_MAZ;TRANSPORT (le) de Resouyssance du peuple de Bourdeaux, pour Monseigneur le Prince de Condé;;;;;1651;Bordeaux;geonames:6455058;7;True
Moreau731_GBOOKS;Concordat de l’union faite entre le parlement et la ville de Bordeaux avec nos seigneurs les princes contre les ennemis de l’État.;;;La Court, Guillaume;isni:0000000121290076;1652;Bordeaux;geonames:6455058;15;True
Moreau2034_GBOOKS;Lettre de monsieur le prince de Condé écrite au roi sur le sujet du retour du cardinal Mazarin, contenant ses intentions.;de Bourbon, prince de Condé, Henri II;isni:0000000117687804;;;1652;Bordeaux;geonames:6455058;14;False
Moreau1490_GBOOKS;Généreux (les) sentiments de nos seigneurs les princes, envoyés à Son Altesse Royale sur son retour pour s'opposer au passage du cardinal Mazarin.;;;;;1652;Bordeaux;geonames:6455058;7;True
Moreau3142_MAZ;Relation de tout ce qui s'est fait et passé de messieurs les princes de Condé, de Conty, du duc de Longueville jusqu'à présent.;Lenet, Pierre;isni:0000000007839117;;;1651;Sans Lieu;geonames:6455058;32;False
Moreau2531_MAZ;"Nœud (le) de l'affaire, ou la Seule ressource des grands désordres qui menacent cette monarchie avec un danger évident de quelque changement d'État; discours sans flatterie sur la défiance que la reine a de la conduite de monseigneur le Prince, et sur la défiance que monseigneur le Prince a de la conduite de la reine, avec un beau parallèle des sorties de mon seigneur le Prince et de monsieur le duc de Mercœur, pour servir d'instruction aux médiateurs des troubles de l'État.";Du Bosc de Montandré, Claude;isni:0000000121002759;;;1651;Sans Lieu;geonames:6455058;28;True
M15410_MAZ;;;;;;1652;Sans Lieu;geonames:6455058;4;True
Moreau2suppl130_MAZ;Lettre du roy envoyée aux gouverneurs des provinces de ce royaume sur les mouvements de Paris.;;isni:0000000383255772;;;1648;Sans Lieu;;3;True
Moreau1498_GBOOKS;La gloire familiere ou La description populaire de la bataille de Lens remportée sur les Espagnols, par M. le prince de Condé. En vers burlesques;;;;;1648;Sans Lieu;;12;True
Moreau1suppl2_MAZ;A nos seigneurs de Parlement;;;;;1648;Sans Lieu;;8;True
Moreau3802_GALL;Transport (le) et les pleurs du Hiérémie anglois sur les misères du siècle, en vers burlesques.;;;Morlot, Claude;isni:0000000063027789;1649;Sans Lieu;;8;True
Moreau4004_MAZ;"Vérité (la) sans masque de la misère persécutée, ou la Plainte des pauvres à la reine contre le cardinal Mazarin. In pueto veritas; neque urgeat puteus os suum super me. PS. LXIII.";;;;isni:0000000123698534;1649;Sans Lieu;;8;True
Moreau3627_GBOOKS;Secret (le) de la paix, ou la Véritable suite du Theologien d'État à la reine.;;;Hameau, Hyérôme;viaf:7148449524815690520;1649;Sans Lieu;;16;True
Moreau3suppl4_MAZ;Agréable récit de ce qui s’est passé aux dernières barricades de Paris, descrites en vers burlesques.;Verderonne, Claude-Charles de L'Aubespine;isni:0000000000029242;;;1649;Sans Lieu;;12;False
Moreau3995_MAZ;Vérité (la) nue.;Machon, Louis;isni:000000001027361X;;;1649;Sans Lieu;;7;True
Moreau3663_MAZ;Serment de l'union des princes et seigneurs ligués ensemble pour le bien public, contre le mauvais gouvernement de Jules Mazarin, en janvier 1649.;La Trémoille, Louis de;isni:0000000021194458;;;1649;Sans Lieu;;4;True
Moreau3663-4_MAZ;Serment de l'union des princes et seigneurs ligués ensemble pour le bien public, contre le mauvais gouvernement de Jules Mazarin, en janvier 1649.;La Trémoille, Louis de;isni:0000000021194458;;;1649;Sans Lieu;;4;True
Moreau3709_GALL;Soupirs françois redoublés sur la paix italienne. Magna est verita er prævalet ! veritatem eme.PROV., XXIII.;Duval, Jean;isni:0000000025438667;;;1649;Sans Lieu;;16;True
Moreau2205_GBOOKS;La lettre du sieur Pepoly comte bolognois, escrite au cardinal Mazarin, pour sa retraitte hors du royaume de France.;Pepoli, Marco Flaminio;isni:0000000030405659;;;1649;Sans Lieu;;8;True
Moreau1893_GBOOKS;Lettre d'un religieux à monsieur l'abbé de La Rivière, où lui sont indiqués les faciles moyens de faire sa paix avec Dieu et le peuple.;;isni:0000000054893167;;;1649;Sans Lieu;;15;True
Moreau2051_GBOOKS;Lettre de reproche de la reine au cardinal Mazarin sur le repentir qu'elle a de l'avoir aimé.;Autriche (D'), Anne;isni:0000000055360231;;;1649;Sans Lieu;;6;False
Moreau3753_MAZ;Taxes faites des maisons sises aux environs de Paris et ailleurs, en exécution de l'arrêt suivant du conseil.;;isni:0000000055360231;;;1649;Sans Lieu;;12;False
Moreau796_GBOOKS;Copie du deuxième billet imprimé à Saint-Germain- en-Laye, qui a été semé dans Paris par le chevalier de La Valette, tendant à faire soulever les Parisiens contre le parlement.;Cohon, Anthyme Denis;isni:0000000061237731;;;1649;Sans Lieu;;8;False
Moreau795_GBOOKS;Copie du billet imprimé à Saint-Germain-en-Laye, qui a été semé dans Paris par lechevalier de La Valette, tendant à faire soulever les Parisiens contre le parlement.;Cohon, Anthyme Denis;isni:0000000061237731;;;1649;Sans Lieu;;8;False
Moreau2304_GBOOKS;Lis et fais.;Cohon, Anthyme Denis;isni:0000000061237731;;;1649;Sans Lieu;;4;False
Moreau2381_MAZ;Manifeste de monsieur le duc de Bouillon à la reine régente.;Bouillon, Frédéric-Maurice de La Tour d'Auvergne;isni:0000000061255622;;;1649;Sans Lieu;;12;True
Moreau1556_GBOOKS;Harangue de M. Servient ( sic), faite aux Hollandois, sur le sujet de leur traité de paix avec l'Espagnol.;Abel, Servien;isni:0000000061366576;;;1649;Sans Lieu;;15;True
Moreau1081_GBOOKS;Dialogue (le) de la fortune et des habitants du collège des trésoriers, fait par Georges Pileur.;Pileur, Georges;isni:0000000061430689;;;1649;Sans Lieu;;10;True
Moreau1372_GALL;Farce (la) des courtisans de Pluton, et leur pélerinage en son royaume.;Lavalise (De);isni:0000000062960227;;;1649;Sans Lieu;;28;True
Moreau4015_MAZ;Vers burlesques à Scarron sur l'arrivée du convoi à Paris.;Laffemas, Laurent de;isni:0000000063037063;;;1649;Sans Lieu;;4;True
Moreau2567_MAZ;Observationes politicæ super nuperis Galliæ motibus.;Rosenhane, Schering;isni:0000000077166413;;;1649;Sans Lieu;;4;True
Moreau1147_MAZ;Discours sur la députation du parlement à M. le prince de Condé.;Johannes, Nicolas;isni:0000000078186360;Boucher, Jean;;1649;Sans Lieu;;11;True
Moreau1503_GBOOKS;Gouvernement (le) présent, ou Éloge de Son Éminence.;Favereau, Jacques;isni:0000000080556500;;;1649;Sans Lieu;;15;False
Moreau3917_GALL;Véritable ami du public.;Davant, François;isni:0000000081559834;;;1649;Sans Lieu;;7;True
Moreau2406_GBOOKS;Manuel du bon citoyen, ou Bouclier de défense légitime contre les assauts de l'ennemi.;Ogier, Charles;isni:0000000108917831;;;1649;Sans Lieu;;24;True
Moreau1462_GBOOKS;Gabelles (les) épuisées, à monseigneur le duc de Beaufort, par N. J.T. (Nicolas Jamin, Tourangeau).;Jamin, Nicolas;isni:0000000114743022;;;1649;Sans Lieu;;7;True
Moreau163_MAZ;Arrêt de la cour de parlement de Bordeaux, portant inhibitions et défenses, à tous les gentilshommes de ce ressort, de porter les armes à la suite du sieur duc d'Épernon, à peine de privation de noblesse et autres plus grandes peines, portées par ledit arrêt.;;isni:0000000119572170;;;1649;Sans Lieu;;6;True
Moreau2021_GBOOKS;Lettre de monsieur le duc de Beaufort à monsieur le duc de Mercœur son frère.;Vendôme (De), François;isni:000000012095909X;;;1649;Sans Lieu;;8;True
Moreau3855_GALL;Triolets de Saint-Germain.;Scarron, Paul;isni:0000000120990126;;;1649;Sans Lieu;;8;True
Moreau3734_GALL;Sur la conférence de Ruel en mars, vers burlesques du sieur S.;Scarron, Paul;isni:0000000120990126;;;1649;Sans Lieu;;4;True
Moreau3767_MAZ;Testament véritable du cardinal Jules Mazarin.;Scarron, Paul;isni:0000000120990126;;;1649;Sans Lieu;;12;True
Moreau3467_MAZ;Requête burlesque présentée à la reine par les chapons du Mans, députés des Manceaux, sur les désordres faits par les gens de guerre en leur province.;Scarron, Paul ;isni:0000000120990126;;;1649;Sans Lieu;;7;True
Moreau498_GBOOKS;Avis d'État à la reine, sur le gouvernement de sa régence.;Andilly, Robert Arnaud d';isni:0000000121171069;;;1649;Sans Lieu;;30;True
Moreau2972_MAZ;Raisonnements particuliers de Mazarin.;Mazarin, Jules;isni:0000000121223121;;;1649;Sans Lieu;;12;True
Moreau3816_GBOOKS;Très-humble remontrance du Parlement de Provence au roi, sur le gouvernement de monsieur le comte d'Alais.;;isni:0000000121732655;;;1649;Sans Lieu;;27;True
Moreau2289_MAZ;Lettres et déclaration du roi sur le sujet de sa sortie de Paris, avec l'arrêt de son conseil d'État, portant cassation de celui du Parlement de Paris, concernant le logement des troupes de Sa Majesté.;;isni:0000000121754977;;;1649;Sans Lieu;;12;True
Moreau561_GALL;Ballade;Carpentier de Marigny, Jacques;isni:0000000122493086;;;1649;Sans Lieu;;4;True
Moreau1674_MAZ;Icon tyranni in invectiva contra Mazarinum expressa;Du Bos, Matthieu;isni:0000000354372232;;;1649;Sans Lieu;;28;True
Moreau2842_GBOOKS;Prédiction de Nostradamus sur la perte du cardinal Mazarin, en France, extraite de la Centurie 8?, article 9.;Cousinot, Jacques;isni:0000000365880267;;;1649;Sans Lieu;;3;False
Moreau144_MAZ;Apparitions (les) épouvantable (sic) de l’esprit du marquis d’Ancre, venu par ambassade à Jules Mazarin. Le marquis d'Ancre en reproches avec Mazarin.;Rozard, N.;isni:0000000391335916;;;1649;Sans Lieu;;8;True
Moreau2100_GBOOKS;Lettre du comte de Grancey à monseigneur le prince de Condé.;Rouxel Grancey (De), Jacques;isni:0000000416370823;;;1649;Sans Lieu;;8;True
Moreau1940_GBOOKS;Lettre de la petite Nichon du Marais, a monsieur le prince de Condé, a S. Germain.;;viaf:202034862;;;1649;Sans Lieu;;8;True
Moreau3219_GBOOKS;Relation véritable de ce qui s'est passé à Saint-Germain en la députation de la cour des Aydes pour le retour de Leurs Majestés à Paris, avec la harangue et la réplique de M. Amelot, premier président, sur ce sujet.;Amelot, Jacques;;;;1649;Sans Lieu;;7;False
Moreau8_GBOOKS;À qui aime la vérité;La Valette (de), Jean-Louis;;;;1649;Sans Lieu;;4;True
Moreau2suppl115_GBOOKS;Lettre de la petite Nichon du Marais à M. le prince de Condé à Saint-Germain.;Marais (Du), Nichon;;;;1649;Sans Lieu;;8;True
Moreau2050_GBOOKS;Lettre de replique de la petite Nichon du Marais à M. le prince de Condé, à Saint-Germain .;Marais (Du), Nichon;;;;1649;Sans Lieu;;8;False
Moreau2233_GBOOKS;Lettre envoyée par Dom André Piedmontel (sic), gouverneur de Nieuport en Flandre, le 8 juin 1649, à messieurs les colonels et capitaines suisses, commandants ès armées et garnisons de Sa Majesté très chrétienne.;Piedmontel, André;;;;1649;Sans Lieu;;4;False
Moreau3609_GALL;Second (le) festin des bourgeois de la ville de Paris.;;;;;1649;Sans Lieu;;7;True
Moreau3700_GBOOKS;Souhaits (les) de la France, à monseigneur le duc d'Angoulême.;;;;;1649;Sans Lieu;;4;True
Moreau3674_GBOOKS;Silence (le) au bout du doigt.;;;;;1649;Sans Lieu;;8;True
Moreau3607_MAZ;Second (le) et entier jeu de piquet de la cour.;;;;;1649;Sans Lieu;;4;True
Moreau2642_GALL;Pacte (le) de Mazarin avec le démon.;;;;;1649;Sans Lieu;;8;True
Moreau2662_GALL;Panégyrique (le) du cardinal Mazarin, par L. A. P.;;;;;1649;Sans Lieu;;11;True
Moreau2647_MAZ;Paix (la) demandée par les bons François au roi et à la reine, en vers burlesques.;;;;;1649;Sans Lieu;;8;True
Moreau3906_GBOOKS;Union de la noblesse de France touchant leurs prééminences.;;;;;1649;Sans Lieu;;7;False
Moreau3996_GBOOKS;Vérité (la) parlant à la reine.;;;;;1649;Sans Lieu;;16;False
Moreau3935_GALL;Véritable (le) Gilles le niais, en vers burlesques.;;;;;1649;Sans Lieu;;8;False
Moreau1491_GBOOKS;Généreux (les) sentiments du véritable François sur la conférence et paix de Ruel, avec exhortation à tous bons François de ne point poser les armes que le cardinal Mazarin ne soit mort, ou hors du royaume, conformément à l'arrêt du 8 janvier 1649.;;;;;1649;Sans Lieu;;8;False
Moreau1442_GBOOKS;France (la) sans espoir.;;;;;1649;Sans Lieu;;8;False
Moreau1482_GBOOKS;Généreux (le) François.;;;;;1649;Sans Lieu;;7;False
Moreau1441_GBOOKS;France (la) ruinée par les favoris.;;;;;1649;Sans Lieu;;4;False
Moreau1423_GBOOKS;France (la) désolée aux pieds du roi, où le gouvernement tyrannique de Mazarin est succinctement décrit.;;;;;1649;Sans Lieu;;8;False
Moreau1429_GBOOKS;France (la) et les royaumes ruinés par les favoris et les reines amoureuses.;;;;;1649;Sans Lieu;;8;False
Moreau121_GALL;Apologie pour la défense du cardinal Mazarin.;;;;;1649;Sans Lieu;;10;True
Moreau1366_MAZ;Factum pour Mᵉ Bernard de Bautru, avocat au conseil du roi, intimé et appelant de la procédure extraordinaire et sentence du 4ᵉ jour du présent mois de juin, contre le substitut du procureur général au Châtelet, Causes et moyens d'appel proposés par le procureur du roi au Châtelet contre Bernard Bautru (sic).;;;;;1649;Sans Lieu;;12;True
Moreau1331_MAZ;Exorcisme du D. Mazarin, dans lequel il est conjuré par le Parlement et le clergé à sortir du corps de l'État.;;;;;1649;Sans Lieu;;12;True
Moreau1365_MAZ;Factum pour maistre Bernard de Bautru, advocat au conseil privé du roy, intimé et appelant de la procédure extraordinaire et sentence du 4ᵉ jour du présent mois de juin, et demandeur, Conutre le substitut de monsieur le procureur géneral au Chastelet, appelant, intimé et défendeur.;;;;;1649;Sans Lieu;;6;False
Moreau429_MAZ;Astrologue (l') burlesque;;;;;1649;Sans Lieu;;11;True
Moreau432_GALL;Au prince du sang, surnommé la Cuirasse;;;;;1649;Sans Lieu;;7;True
Moreau717_GALL;Comme (les) et Ainsi de la cour.;;;;;1649;Sans Lieu;;8;True
Moreau754_GALL;Congé (le) du cardinal Mazarin, avèc une anagramme sur son nom et surnom.;;;;;1649;Sans Lieu;;4;True
Moreau3867_GALL;Triolets sur la France métamorphosée.;;;;;1649;Sans Lieu;;6;True
Moreau3866_GALL;Triolets sur la conférence tenue à Ruel.;;;;;1649;Sans Lieu;;12;True
Moreau3867_GBOOKS;Triolets sur la France métamorphosée.;;;;;1649;Sans Lieu;;6;False
Moreau3870_GALL;Triolets sur le désir que les Parisiens ont de revoir le roi.;;;;;1649;Sans Lieu;;8;True
Moreau3871_GALL;Triolets sur le tombeau de la galanterie et sur la réforme générale.;;;;;1649;Sans Lieu;;24;True
Moreau3849_GALL;Triolets (les) de Bourdeaux.;;;;;1649;Sans Lieu;;7;True
Moreau3854_GALL;Triolets de Paris;;;;;1649;Sans Lieu;;8;True
Moreau3865_GALL;Triolets sur Cambrai.;;;;;1649;Sans Lieu;;7;True
Moreau3857_GALL;Triolets du Palais-Royal envoyés au palais d'Orléans, avec la réponse du palais d'Orléans au Palais-Royal.;;;;;1649;Sans Lieu;;7;True
Moreau567_MAZ;Ballade sur le cardinal.;;;;;1649;Sans Lieu;;3;True
Moreau562_GALL;Ballade;;;;;1649;Sans Lieu;;4;True
Moreau564_GALL;Ballade burlesque des partisans;;;;;1649;Sans Lieu;;1;True
Moreau565_GALL;Ballade des maltôtiers;;;;;1649;Sans Lieu;;4;True
Moreau2900_GALL;Promenade (la) des bougeios (sic) de Paris au camp de Villejuive (sic), en vers burlesques.;;;;;1649;Sans Lieu;;11;True
Moreau2823_GALL;Portrait (le) des favoris, en vers burlesques.;;;;;1649;Sans Lieu;;19;False
Moreau2850-i_MAZ;Premier (le) mercure de Compiègne, depuis l'arrivée du roi en cette ville jusques au jeudi 10 du mois de juin 1649, en vers burlesques.;;;;;1649;Sans Lieu;;11;True
Moreau2850-iii_MAZ;Premier (le) mercure de Compiègne, depuis l'arrivée du roi en cette ville jusques au jeudi 10 du mois de juin 1649, en vers burlesques.;;;;;1649;Sans Lieu;;8;False
Moreau2850-ii_MAZ;Premier (le) mercure de Compiègne, depuis l'arrivée du roi en cette ville jusques au jeudi 10 du mois de juin 1649, en vers burlesques.;;;;;1649;Sans Lieu;;8;True
Moreau835_GBOOKS;Courrier (le) sousterrain (sic), apportant les nouvelles de ce qu’il a vu de plus considérable pendant son séjour au pays bas de l’autre monde.;;;;;1649;Sans Lieu;;12;False
Moreau868_GBOOKS;Décalogue (le) romain.;;;;;1649;Sans Lieu;;8;False
Moreau861_GBOOKS;De requeste van de drie Standen aen de Heeren des parlements van Vranckrijek voorgedragen, tegens den cardinal Jule Mazarini.;;;;;1649;Sans Lieu;;8;True
Moreau3794_GBOOKS;Trahisons (les) découvertes, ou le Peuple vendu.;;;;;1649;Sans Lieu;;7;False
Moreau3780_GBOOKS;Tombeau (le) de la médisance.;;;;;1649;Sans Lieu;;6;False
Moreau3769_MAZ;Théologien (le) d'État à la reyne.;;;;;1649;Sans Lieu;;12;True
Moreau3714_GALL;Stances au roi et à messieurs du Parlement.;;;;;1649;Sans Lieu;;3;True
Moreau3789_GBOOKS;Tout (le) en tout du temps.;;;;;1649;Sans Lieu;;4;True
Moreau3723_GBOOKS;Suite de ce qui s'est passé à Saint-Germain en Laye. Déclaration du roi, par laquelle sont donnés leur devoir.;;;;;1649;Sans Lieu;;8;True
Moreau3719_GBOOKS;Stomachatio boni popularis.;;;;;1649;Sans Lieu;;7;True
Moreau3781_GALL;Tombeau (le) de la paix.;;;;;1649;Sans Lieu;;12;True
Moreau2743_GBOOKS;Pensées (les) d'un grand poëte sur les affaires du temps.;;;;;1649;Sans Lieu;;4;False
Moreau2737_GALL;Pater noster (le) de Mazarin.;;;;;1649;Sans Lieu;;4;True
Moreau2791_GALL;Plaintes (les) de la France sur l'état présent.;;;;;1649;Sans Lieu;;7;True
Moreau2774_GALL;Plaidoyer héroï-comique pour l'Éminence contre le Creux.;;;;;1649;Sans Lieu;;16;True
Moreau2795_GBOOKS;Plaintes du poëte champêtre à la cour des Aydes.;;;;;1649;Sans Lieu;;4;False
Moreau2767_MAZ;Piquet (le) de la cour.;;;;;1649;Sans Lieu;;3;False
Moreau2778_GALL;Plainte de la France à la reine.;;;;;1649;Sans Lieu;;7;True
Moreau2726_GBOOKS;Pasquin, ou Dialogue à bâton rompu sur les affaires de ce temps.;;;;;1649;Sans Lieu;;7;False
Moreau2755_MAZ;"Philothemis (le), ou Contrebandeau du Parlement. Discite justitiam moniti ; et non temnite divos.";;;;;1649;Sans Lieu;;8;True
Moreau2777_GALL;Plainte (la) de la France à genoux devant la reine.;;;;;1649;Sans Lieu;;8;True
Moreau2798_GALL;Plaisant entretien de deux femmes de Paris.;;;;;1649;Sans Lieu;;3;True
Moreau2727_GBOOKS;Pasquin sur les affaires du temps, mis en françois.;;;;;1649;Sans Lieu;;7;False
Moreau2800_GBOOKS;Plaisant (le) railleur de cour sur les affaires du temps.;;;;;1649;Sans Lieu;;8;False
M13907_MAZ;;;;;;1649;Sans Lieu;;4;True
Moreau3298_GALL;Remontrance burlesque au Parlement.;;;;;1649;Sans Lieu;;8;True
Moreau2263_MAZ;Lettres de deux amis sur la prise de la Bastille.;;;;;1649;Sans Lieu;;8;False
Moreau1060_GBOOKS;Description véritable d’un phantôme (sic) qui s'est apparu (sic) dans le cabinet de la reine (à Saint- Germain).;;;;;1649;Sans Lieu;;4;False
Moreau1085-i_MAZ;Dialogue de trois paysans picards, Miché, Guillaume et Cherle, sur les affaires de ce temps.;;;;;1649;Sans Lieu;;11;True
Moreau1004_GALL;Dépit (le) des Muses contre Mazarin, en vers burlesques.;;;;;1649;Sans Lieu;;8;True
Moreau1092_GALL;Dialogue entre le roi Louis XI et le roi Louis XII sur leur différente façon de régner, à savoir lequel est meilleur, ou de les gouverner par amour, ou par force et puissance absolue.;;;;;1649;Sans Lieu;;11;True
Moreau1085-ii_MAZ;Dialogue de trois paysans picards, Miché, Guillaume et Cherle, sur les affaires de ce temps.;;;;;1649;Sans Lieu;;12;True
Moreau1080_GBOOKS;Dialogue de Jodelet et de l’Orviatan (sic) sur les affaires de ce temps.;;;;;1649;Sans Lieu;;8;False
Labadie13_BOR;ARCHI-MAZARINADE burlesque, représentée sur le quay du Chapeau-rouge à Bourdeaux, la veille du Dimanche des Bacchanales;;;;;1649;Sans Lieu;;8;True
Moreau2557_MAZ;Nouvelles burlesques portées par le duc de Châtillon à l'empereur des ténèbres aux affreuses cavernes de sa domination.;;;;;1649;Sans Lieu;;7;True
Moreau2540_MAZ;Nouveaux (les) jeux du piquet de la Cour.;;;;;1649;Sans Lieu;;4;True
Moreau2598_GALL;On (l') du temps tout nouveau, en vers burlesque (sic), par C. D. B. M.;;;;;1649;Sans Lieu;;12;True
Moreau3577_GALL;Le salut des partisans. Et autres pieces du temps.;;;;;1649;Sans Lieu;;8;True
Moreau3580_GBOOKS;Sanglant (le) théâtre de la guerre d'Allemagne heureusement changé en un glorieux trône de paix, où règne en souveraine cette déesse qui ne soulage pas seulement les peuples affligés, mais qui réunit encore les princes et les potentats de l'empire avec l'empereur.;;;;;1649;Sans Lieu;;19;True
Moreau3suppl23_GALL;Balade;;;;;1649;Sans Lieu;;4;True
Moreau3suppl77_GBOOKS;Relation véritable de la mort du roi de la Grande-Bretagne, avec la harangue faite par Sa Majesté sur l’échaffaud immédiatement avant son exécution.;;;;;1649;Sans Lieu;;8;False
Moreau1888_GBOOKS;Lettre d'un Parisien, envoyée de Rome à Paris à un sien parent, sur la paix des mouvements de Paris.;;;;;1649;Sans Lieu;;14;False
